product_id,total_days,demand_days,zero_days,demand_frequency,avg_demand,cv,adi,total_quantity,total_revenue,transaction_count,pattern_type
4901841959266152685,365,71,294,0.19452054794520549,2391.535194007444,7.954513625002373,1.5714285714285714,169798.9987745285,2623918.723877907,2550,Lumpy
3407816598812292920,365,330,35,0.9041095890410958,250.83252514808467,0.7735425878635399,1.1033434650455927,81537.73329886794,2362127.4608392715,35800,Erratic
1492724316432506224,365,251,114,0.6876712328767123,13.396414342629482,0.6545605459084548,1.444,3361.5,89494.30238437653,2154,Lumpy
5539017019813529569,365,238,127,0.6520547945205479,13.252801121783857,0.5425048646990333,1.4177215189873418,3148.166666984558,114575.73222255707,3012,Lumpy
8741024371659433967,365,230,135,0.6301369863013698,6.764492756517037,1.2627424059061108,1.5720524017467248,1555.8333339989185,26738.706286907196,1316,Lumpy
1860061817666925715,365,357,8,0.9780821917808219,1247.6581465798934,0.7852335552626732,1.0196629213483146,445394.95832902193,8923429.362729013,35185,Erratic
5691135100585682448,365,231,134,0.6328767123287671,75.82034632034632,1.1799962000193487,1.1608695652173913,17395.5,501372.8869609833,7413,Erratic
8174625658473329985,365,365,0,1.0,504.2962328738954,0.6802123786075566,1.0,184068.12499897182,5821684.723546147,104464,Erratic
210620217243421376,365,227,138,0.6219178082191781,10.43685755067985,1.023674519280733,1.424778761061947,2358.1666639894247,52662.15119600296,1807,Lumpy
4843720336262915209,365,146,219,0.4,43.98515982180834,0.8418189986020387,1.5241379310344827,6415.833333984017,87790.9566808939,2691,Lumpy
6334959676440538925,365,272,93,0.7452054794520548,51.52604166922324,0.9564823338722507,1.3321033210332103,14010.83333402872,314602.7845181227,7773,Lumpy
272509112246375107,365,215,150,0.589041095890411,7.336124023171358,1.6649477014764338,1.52803738317757,1117.599997997284,38045.55067610741,1223,Lumpy
52960484610772980,365,46,319,0.12602739726027398,902.4565204563348,6.16307009584583,2.4,41512.9999409914,389779.73565864563,832,Lumpy
2626864159264988174,365,247,118,0.6767123287671233,39.54453448166973,0.7163831093562454,1.4227642276422765,9761.166683971882,254074.98773908615,7349,Lumpy
1586689322276564072,365,339,26,0.9287671232876712,59.58984758421383,0.966411591056668,1.0710059171597632,20088.95833104849,1140202.9470489025,8042,Erratic
3544045886624112461,365,54,311,0.14794520547945206,1069.0555536084705,6.869710672945109,2.0754716981132075,57728.99989485741,820333.2116632462,1000,Lumpy
4500561597898984528,365,91,274,0.2493150684931507,6725.934064631933,8.669173009812535,1.3555555555555556,612059.999881506,4982000.476131439,3286,Lumpy
3350347389182542761,365,15,350,0.0410958904109589,20.333333333333332,3.6689252901335734,16.928571428571427,305.0,3487.7401084899902,87,Lumpy
3281551451662826068,365,75,290,0.2054794520547945,81.6600000133117,1.0279813332654975,1.337837837837838,6121.500000998378,97788.96003890038,2131,Lumpy
819652267660746406,365,306,59,0.8383561643835616,107.00245098365482,0.7687183659585547,1.1934426229508197,32742.750000998378,677559.1749771833,13041,Erratic
1023598837563683985,365,351,14,0.9616438356164384,126.88093541044626,0.8832482793000992,1.0371428571428571,44492.208329066634,2522967.0368077755,14419,Erratic
6641579232767647477,365,355,10,0.9726027397260274,939.693990617833,0.656090948790785,1.0254237288135593,333591.36666933075,6692895.944194078,39216,Erratic
921513737986763290,365,83,282,0.2273972602739726,3.2228915662650603,1.1073933598835146,3.9634146341463414,262.75,9516.634010314941,137,Lumpy
470856825659366361,365,352,13,0.9643835616438357,102.41110321875153,0.7481646032710072,1.0341880341880343,36048.70833300054,754807.2541415691,15165,Erratic
2631382375054982595,365,309,56,0.8465753424657534,160.873786407767,0.597361747889013,1.1753246753246753,49710.0,817945.6005725861,15184,Erratic
7777087254834518451,365,5,360,0.0136986301369863,7.8,0.34401045807689073,4.5,39.0,624.629997253418,6,Intermittent
3708243158352194906,365,345,20,0.9452054794520548,22.68695652173913,0.792916783602888,1.052325581395349,7827.0,424183.0,4279,Erratic
4255177158616404761,365,71,294,0.19452054794520549,334.84506788723905,7.31002789842293,1.5714285714285714,23773.999819993973,128565.45195245743,822,Lumpy
4762260782719873972,365,56,309,0.15342465753424658,820.6964279179062,7.1677162256726845,1.9636363636363636,45946.99996340275,290535.14791202545,628,Lumpy
7170592116007465797,365,361,4,0.989041095890411,244.1691595783194,0.7603948383434442,1.011111111111111,88145.0666077733,3422621.0547451973,61424,Erratic
4099857306876779096,365,292,73,0.8,15.244577626710477,0.7428720327260354,1.2405498281786942,4451.166666999459,142589.71521997452,3584,Erratic
8067937052195390535,365,147,218,0.40273972602739727,1.727891156462585,0.699221635556288,2.4657534246575343,232.0,7291.5,317,Lumpy
5471489893438383217,365,322,43,0.8821917808219178,52.44151140471793,0.6635940132958779,1.1277258566978192,16886.166672319174,448174.5794979334,8920,Erratic
8960695008373210791,365,279,86,0.7643835616438356,53.77558741576996,1.1608772707911983,1.3021582733812949,14999.38888899982,254532.77100753784,3890,Erratic
6498082214033204529,365,284,81,0.7780821917808219,13.676789904931482,0.8991740264798194,1.2756183745583038,3856.9583330005407,151043.33570706844,3028,Erratic
9201926030466239921,365,345,20,0.9452054794520548,145.84528985507245,0.7850000711781193,1.055232558139535,50316.625,1323624.4262837172,26306,Erratic
5254349407086347719,365,2,363,0.005479452054794521,2014.0005499720573,1.4128091798743985,73.0,4028.0010999441147,182444.80728912354,407,Lumpy
1078622472225871166,365,303,62,0.8301369863013699,75.50825082508251,0.5663314253289464,1.205298013245033,22879.0,222818.06957435608,10969,Erratic
5353568070455389392,365,71,294,0.19452054794520549,3.4507042253521125,0.8787061351477029,5.057142857142857,223.0,7866.560054779053,108,Lumpy
3467654301745756015,365,254,111,0.6958904109589041,4.366141732283465,0.7535878163018063,1.434782608695652,1107.0,66767.0,853,Lumpy
1260174347806822713,365,357,8,0.9780821917808219,196.63130252376325,0.7268862145013532,1.0196629213483146,70197.37500098348,1592749.9381459951,30217,Erratic
1835194265081182189,365,345,20,0.9452054794520548,364.1078260895351,0.6716707317128207,1.052325581395349,125617.2000008896,2430699.3203467727,19993,Erratic
3840201750077926393,365,324,41,0.8876712328767123,53.64238677778638,0.5569778113543333,1.1207430340557276,17380.133316002786,555702.4910593033,14451,Erratic
225226431103398738,365,76,289,0.20821917808219179,1394.3026042674717,7.998960356121026,1.4666666666666666,105944.99792432785,439841.71506143734,2200,Lumpy
8768680238158079631,365,261,104,0.7150684931506849,10.68454660920576,0.5681983184646058,1.3884615384615384,2787.6666650027037,104805.3166589737,2381,Lumpy
222329751436271815,365,287,78,0.7863013698630137,8.831010452961673,0.7395043519394634,1.2657342657342658,2524.0,108022.19271755219,2264,Erratic
947318538752696760,365,56,309,0.15342465753424658,977.1428569299834,7.049566085637544,2.0,54715.99998807907,889532.7743167877,876,Lumpy
6826943148434830026,365,299,66,0.8191780821917808,30.82943143812709,0.7566419594142072,1.2147651006711409,9218.0,272811.3966703415,3726,Erratic
3182475916267245243,365,325,40,0.8904109589041096,18.05282051384449,0.6679337347646905,1.117283950617284,5867.166666999459,154966.03980016708,5200,Erratic
8089895763980330181,365,19,346,0.052054794520547946,80.73683630165301,3.6120544222202833,6.055555555555555,1533.9998897314072,123638.90231323242,556,Lumpy
8605884318795363210,365,53,312,0.14520547945205478,18.81132075471698,1.3144338585810196,5.384615384615385,997.0,8988.099937438965,72,Lumpy
1454838625590783593,365,241,124,0.6602739726027397,53.481327800829874,0.8259639210714869,1.5041666666666667,12874.5,246027.67657852173,4187,Lumpy
7921688265011399976,365,119,246,0.32602739726027397,4.671568630247557,0.8763781830841202,2.9661016949152543,526.8333339840174,14718.416082382202,455,Lumpy
8456670153959774587,365,358,7,0.9808219178082191,398.7898820589125,0.7387938998545677,1.0168067226890756,142766.77777709067,1999386.7109550238,32158,Erratic
4104289278337699394,365,288,77,0.7890410958904109,10.953993055555555,0.7238965389733214,1.2578397212543555,3154.75,103352.27950906754,2620,Erratic
481199868947245322,365,230,135,0.6301369863013698,3.3304347826086955,0.809605967517832,1.5676855895196506,765.0,81416.5,554,Lumpy
4462533345900802494,365,349,16,0.9561643835616438,120.83787010597294,0.6613068110282391,1.043103448275862,42172.41666698456,832135.9638237953,20172,Erratic
6140372732119068315,365,321,44,0.8794520547945206,16.616692626169907,0.8754113928479464,1.13125,5333.958333000541,160907.34123003483,3032,Erratic
5492226910743062410,365,229,136,0.6273972602739726,4.052037833949885,0.7630637791408789,1.5789473684210527,921.1666639745235,27142.212398171425,999,Lumpy
2743898887257194516,365,296,69,0.810958904109589,37.067567567567565,0.47188514977999163,1.223728813559322,10972.0,399065.9963569641,9858,Smooth
8581872597368912387,365,266,99,0.7287671232876712,132.6524644924846,1.0327458355995771,1.1283018867924528,35284.5555550009,602087.2934241295,7058,Erratic
2794250550295299725,365,249,116,0.6821917808219178,7.178547526698515,1.1524029854884112,1.4516129032258065,1770.4583351314068,78697.57932853699,1208,Lumpy
4875878531942776705,365,54,311,0.14794520547945206,852.3703719907337,6.242512616508586,2.0754716981132075,45935.00008749962,186012.19619345665,596,Lumpy
8213050365564324511,365,178,187,0.4876712328767123,11.219101123595506,1.1445795415396518,2.0451977401129944,1991.0,74669.99961471558,368,Lumpy
6511229972164125826,365,301,64,0.8246575342465754,18.214174937246447,0.6751679867725424,1.2033333333333334,5482.466656111181,211448.48860239983,5474,Erratic
7937603879983480474,365,296,69,0.810958904109589,64.8873873917839,0.7017697745075221,1.2271186440677966,19204.666667968035,331343.9232223034,12435,Erratic
4913890621258584650,365,329,36,0.9013698630136986,75.09179324960184,0.6534188455324812,1.100609756097561,24705.199979119003,586845.851970911,16837,Erratic
2415683465333399935,365,172,193,0.4712328767123288,2.1802325581395348,0.6366039853614159,2.1052631578947367,370.0,24068.5,341,Lumpy
4644784604518546357,365,321,44,0.8794520547945206,85.96248701558306,0.6179176171751442,1.134375,27558.958332002163,641183.0190353394,13123,Erratic
2262431355921878551,365,78,287,0.2136986301369863,1059.2441240764963,8.083009610084995,1.4285714285714286,82610.04167796671,2901975.353163719,2395,Lumpy
1380288516179470221,365,82,283,0.22465753424657534,9737.7317080207,7.8376981577533,1.3580246913580247,798456.0000576973,2129081.0714507103,2569,Lumpy
5919348947936966710,365,73,292,0.2,389.986301369863,7.710879230558252,1.5277777777777777,28469.0,226069.2035536766,1129,Lumpy
5202453704661408849,365,319,46,0.873972602739726,16.622779523457478,0.6887232624202029,1.1415094339622642,5301.666667982936,107655.45937800407,3295,Erratic
4623982903760026114,365,68,297,0.1863013698630137,449.42631850610763,7.856343874427106,1.6417910447761195,30559.989658415318,189475.0905060768,1701,Lumpy
1085359296765146304,365,333,32,0.9123287671232877,32.57507507507508,0.6562718310379158,1.0903614457831325,10847.5,419278.02197933197,9648,Erratic
7668334717707903886,365,66,299,0.18082191780821918,1007.7929064676617,7.659706107405498,1.6923076923076923,66466.33182686567,539623.2109026909,1195,Lumpy
526708259786860962,365,23,342,0.06301369863013699,76.695655859035,4.336416546659174,4.954545454545454,1764.0000847578049,51716.212297439575,236,Lumpy
7538453731331109842,365,298,67,0.8164383561643835,35.84060402684564,1.023106749432618,1.2154882154882154,10663.0,283959.4750242233,6104,Erratic
4200432413133213434,365,52,313,0.14246575342465753,242.57683145999908,6.9145097682428025,2.156862745098039,12613.995235919952,80104.31937074661,1088,Lumpy
2323015191297119763,365,79,286,0.21643835616438356,4.215189873417722,0.714414416032743,2.1538461538461537,333.0,11608.800216674805,277,Lumpy
5887846500778339744,365,72,293,0.19726027397260273,235.70833333333334,7.1783437524631495,1.5070422535211268,16971.0,133069.8019542694,930,Lumpy
1735457469340543861,365,11,354,0.030136986301369864,237.36352413892746,3.185440268952215,7.9,2609.998765528202,16378.38555431366,369,Lumpy
4438472183730600990,365,175,190,0.4794520547945205,5.3428571428571425,0.6993649789992814,1.8850574712643677,933.0,38045.749897003174,920,Lumpy
5113175302837266777,365,57,308,0.15616438356164383,847.421052899277,6.723144062995422,1.9642857142857142,48303.00001525879,374847.8395614624,811,Lumpy
8824636260730784316,365,260,105,0.7123287671232876,68.88685898075883,0.6204637051064245,1.393822393822394,17910.333334997296,278633.4629225731,10545,Lumpy
3596956073628858290,365,282,83,0.7726027397260274,10.375886524822695,0.8404369725859958,1.2882562277580072,2925.0,394625.8800201416,2289,Erratic
5926490338632154414,365,293,72,0.8027397260273973,45.872866894197955,0.7643341436836752,1.2363013698630136,13440.75,373905.9225630164,9767,Erratic
5587413526148104734,365,298,67,0.8164383561643835,60.68232662085719,0.5876571960986519,1.2222222222222223,18083.333333015442,176568.09625720978,9210,Erratic
2057482170283882968,365,184,181,0.5041095890410959,2.014945652173913,0.5642172221765607,1.9672131147540983,369.54166699945927,13475.333085536957,360,Lumpy
847207220726716398,365,174,191,0.4767123287671233,6.64367816091954,0.6814470207824844,2.0,1154.25,36936.0,998,Lumpy
3363377813270886052,365,39,326,0.10684931506849316,129.43587907766684,5.79591722465929,2.8684210526315788,5047.999284029007,47559.4629650116,225,Lumpy
5980549635134601596,365,288,77,0.7890410958904109,19.530381941029596,0.7292174970021856,1.2613240418118468,5624.749999016523,128313.2947242409,4159,Erratic
7720369747531966099,365,344,21,0.9424657534246575,55.635901162790695,0.6820830491242933,1.0583090379008746,19138.75,643765.9904541969,14813,Erratic
5317494846414489870,365,151,214,0.4136986301369863,2.0463576158940397,0.644203297016512,2.3666666666666667,306.0,6205.3200340271,297,Lumpy
1456105259281700686,365,330,35,0.9041095890410958,67.73030303030303,0.806397642454475,1.0972644376899696,22351.0,691486.9739160538,9653,Erratic
5651843195400159629,365,69,296,0.18904109589041096,2229.8115950304527,7.152378243829261,1.6176470588235294,153857.00005710125,832236.853705883,2085,Lumpy
4303800370307860749,365,352,13,0.9643835616438357,185.00875947158784,1.0621098886932145,1.037037037037037,65121.08333399892,1872515.4622676373,24705,Erratic
6225858034123900107,365,282,83,0.7726027397260274,72.78250591139845,0.5231650872684223,1.2846975088967971,20524.66666701436,259916.016146183,4780,Erratic
3285341518483394799,365,47,318,0.12876712328767123,72.9366135556013,6.451176986031119,2.369565217391304,3428.020837113261,171682.970898062,462,Lumpy
5913249594472983850,365,292,73,0.8,132.23173515753794,0.5327493964148651,1.2405498281786942,38606.66666600108,577152.6925098896,7401,Erratic
4185167139567650659,365,320,45,0.8767123287671232,322.6472222156823,0.8883776808784836,1.1316614420062696,103236.11110901833,1755271.5411824584,17525,Erratic
7418598396863486078,365,307,58,0.8410958904109589,82.98832796082046,0.5710669490486829,1.1830065359477124,25477.416683971882,663887.7320005894,14986,Erratic
4412079497580730737,365,342,23,0.936986301369863,51.907041909401876,0.7676940420462781,1.06158357771261,17752.208333015442,645390.5352110863,10387,Erratic
6100514096418473990,365,47,318,0.12876712328767123,1045.8510636852143,6.584301710270669,2.3260869565217392,49154.99999320507,743903.7234249115,578,Lumpy
2936801617716449642,365,9,356,0.024657534246575342,4924.888946665658,2.962499337248977,11.75,44323.00051999092,198882.75925803185,655,Lumpy
6720337609735661987,365,60,305,0.1643835616438356,853.9999964535236,7.319176446255048,1.8644067796610169,51239.99978721142,160712.95297676604,521,Lumpy
3018796109558820617,365,331,34,0.9068493150684932,95.2497482477178,0.6689689895600472,1.1,31527.666669994593,862809.6164697409,20955,Erratic
2666921781366219869,365,357,8,0.9780821917808219,64.4324229663911,0.7241214166835379,1.0168539325842696,23002.374999001622,604734.9049545527,18937,Erratic
7675032849469267614,365,48,317,0.13150684931506848,130.97916650027037,5.56871877658065,2.3404255319148937,6280.999992012978,26203.829503059387,356,Lumpy
2804507621844128621,365,342,23,0.936986301369863,95.69541910238434,1.5082034741770143,1.06158357771261,32727.833333015442,872391.4227852821,4443,Erratic
3088937236450018749,365,224,141,0.6136986301369863,6.54553571453185,0.6901872332960034,1.345291479820628,1466.1333330571651,41304.553013920784,1484,Lumpy
8693264897403823900,365,202,163,0.5534246575342465,2.6555280543790003,0.6344437901675404,1.7761194029850746,535.4166669845581,13380.06240272522,433,Lumpy
8275181357437864705,365,320,45,0.8767123287671232,1043.1376041778597,0.7115754995717758,1.134796238244514,333804.0333369151,8116793.675461113,13109,Erratic
959317400596387314,365,346,19,0.947945205479452,334.32241488932874,0.6844970111232941,1.0521739130434782,115675.55555170774,2208673.430890918,22406,Erratic
6747199832709556876,365,211,154,0.5780821917808219,5.815165876777251,0.6947610166601597,1.3047619047619048,1226.0,44100.0,1132,Erratic
5760259508406906910,365,244,121,0.6684931506849315,23.131489070040768,0.614024774316803,1.4732510288065843,5640.08333311975,190645.86135816574,2547,Lumpy
6520350496319067099,365,53,312,0.14520547945205478,2625.5094355187325,7.028580243252774,2.1153846153846154,139092.00008249283,1029482.6677575111,1148,Lumpy
4905415500979457649,365,175,190,0.4794520547945205,4.4909523828540525,1.0450262399537604,1.7011494252873562,773.0416669994593,21279.275061368942,835,Lumpy
5067205921017654100,365,296,69,0.810958904109589,29.134572084540046,1.216219681778786,1.223728813559322,8605.833337023854,232179.780921489,6167,Erratic
5474460683042756805,365,273,92,0.7479452054794521,57.16483516483517,0.7203104989108798,1.3345588235294117,15606.0,300925.17139434814,7511,Lumpy
8194573903371874717,365,221,144,0.6054794520547945,7.012443438914027,0.9291661585968604,1.6363636363636365,1549.75,41365.049364089966,1216,Lumpy
7579368673603031659,365,122,243,0.33424657534246577,11.25,0.7234692913517669,1.56198347107438,1370.5,54014.40010070801,993,Lumpy
916393097567777987,365,76,289,0.20821917808219179,2996.802701623032,7.877543146119285,1.4666666666666666,227733.00532335043,1486108.0953316689,1789,Lumpy
7446889868084164644,365,40,325,0.1095890410958904,669.0750017613173,6.146201618968134,2.7948717948717947,26761.00007045269,475066.28220939636,901,Lumpy
6661788515180380726,365,77,288,0.21095890410958903,2895.8560609089864,8.448285112692044,1.4473684210526316,222980.91668999195,8236909.632412195,2338,Lumpy
6494775682564602995,365,35,330,0.0958904109589041,855.4571412733623,5.739363776494663,3.1470588235294117,29904.99994456768,221916.7769794464,549,Lumpy
5365689624748451752,365,194,171,0.5315068493150685,23.086340206185568,0.9412015229088637,1.6787564766839378,4476.208333000541,143442.4237436056,2764,Lumpy
8305237228324117368,365,45,320,0.1232876712328767,118.17925924509764,0.8078485936193214,1.5909090909090908,5311.666665025055,149878.16508364677,2371,Lumpy
5215637234721378381,365,326,39,0.8931506849315068,101.75460122699387,0.9082529223841592,1.113846153846154,33172.0,772661.3296192884,4011,Erratic
6040677600408757429,365,17,348,0.04657534246575343,227.70588306819693,3.8099377059784225,6.8125,3871.0000121593475,20778.400504112244,233,Lumpy
8352650425559851050,365,233,132,0.6383561643835617,5.665236051502146,0.8531751116857256,1.5517241379310345,1312.75,41489.11275911331,1299,Lumpy
2110428608875420168,365,40,325,0.1095890410958904,470.29999821335076,6.027091177363457,2.7948717948717947,18798.99992853403,221049.55203819275,599,Lumpy
5107798088245117678,365,297,68,0.8136986301369863,16.875420875420875,0.6777322930593318,1.2195945945945945,5012.0,61710.700510025024,3700,Erratic
1471722963249789482,365,90,275,0.2465753424657534,3592.233334709538,8.058371364852519,1.2696629213483146,323301.00012385845,1673364.899834156,4425,Erratic
1915930522577773480,365,364,1,0.9972602739726028,79.2038461538134,0.8145410215424801,1.0,28830.19999998808,3818312.200000763,19032,Erratic
3412643108348121578,365,329,36,0.9013698630136986,83.22923001665113,0.6891730915871258,1.1097560975609757,27382.41667547822,729106.8292481899,12868,Erratic
7520814577634754406,365,274,91,0.7506849315068493,16.60371046714539,0.8156314561128641,1.3186813186813187,4531.416667997837,160468.53118777275,3160,Erratic
819449477271258363,365,329,36,0.9013698630136986,94.23074974771872,0.6697486820258537,1.100609756097561,31001.91666699946,916861.300447464,16655,Erratic
2436032460097799376,365,6,359,0.01643835616438356,427.3000003496806,2.377322022746337,21.6,2563.8000020980835,17166.66031551361,87,Lumpy
7126780619959054896,365,252,113,0.6904109589041096,38.40294312301373,0.8076133468043398,1.4382470119521913,9665.29166699946,258808.78597402573,4321,Lumpy
8788801930360579137,365,69,296,0.18904109589041096,1.536231884057971,0.5304725897847814,4.8088235294117645,106.0,7884.0,95,Lumpy
1155871899594394627,365,349,16,0.9561643835616438,130.03581661780106,0.7926317046619324,1.043103448275862,45381.99999961257,1400423.338541031,16781,Erratic
8100445737039685637,365,194,171,0.5315068493150685,12.945876288659793,0.8580313680700463,1.4300518134715026,2511.5,73512.12902450562,1450,Lumpy
5044299171659817393,365,269,96,0.736986301369863,59.08866171001502,1.0840485159396098,1.3507462686567164,15868.84999999404,286558.6177997589,3727,Lumpy
9076710770023824329,365,266,99,0.7287671232876712,8.19548872180451,0.9919711169757971,1.3622641509433961,2176.0,62730.78684234619,1409,Lumpy
7427204062807984343,365,244,121,0.6684931506849315,4.099385245901639,0.7550843889556629,1.4814814814814814,1000.25,33008.25,780,Lumpy
2014744907596959599,365,301,64,0.8246575342465754,106.78599121221079,0.6855246804978565,1.2066666666666668,32136.500021874905,837615.9016757011,18542,Erratic
1777292652724174429,365,264,101,0.7232876712328767,17.445075757575758,0.6220367412650007,1.3726235741444868,4605.5,124306.50009918213,3292,Lumpy
7288954136225478823,365,82,283,0.22465753424657534,3162.451219512195,8.368975415808155,1.3580246913580247,259321.0,2073848.3135347366,3646,Lumpy
2157125395552232322,365,2,363,0.005479452054794521,1937.5006276965141,1.4098340637278086,58.0,3869.0012553930283,120266.51805496216,689,Lumpy
6456707419302714215,365,14,351,0.038356164383561646,1500.28570662226,3.5686303796363803,8.461538461538462,21003.99989271164,56566.44303917885,361,Lumpy
5832231576410240315,365,5,360,0.0136986301369863,18.2,2.113207099615186,25.75,90.0,1301.8299865722656,74,Lumpy
6161739548502464964,365,69,296,0.18904109589041096,1734.5507246376812,7.827780492610167,1.6176470588235294,119684.0,954566.41553545,1888,Lumpy
6828115710971546576,365,48,317,0.13150684931506848,1300.5625,6.4182177036176045,2.3404255319148937,62337.0,380152.5620241165,1042,Lumpy
519576013096278235,365,323,42,0.8849315068493151,150.38699690706957,0.7006492325823686,1.1304347826086956,48575.00000098348,909592.7543373108,22670,Erratic
7816387946549468046,365,350,15,0.958904109589041,103.37190464419977,0.7004546932059674,1.0401146131805157,36159.16662546992,1455600.7816643715,25343,Erratic
4667445329884795783,365,9,356,0.024657534246575342,10335.333322604498,2.965071260309714,13.75,93017.99990344048,144499.44048523903,194,Lumpy
5103512179984342437,365,82,283,0.22465753424657534,233.59756097560975,4.255981050428232,1.3580246913580247,19155.0,153856.0825767517,1632,Lumpy
2120799115839400862,365,346,19,0.947945205479452,61.35645471969781,0.6849703535604822,1.0521739130434782,21229.333333015442,684498.867655158,16921,Erratic
78720985238870578,365,311,54,0.852054794520548,145.2954179968002,0.508787215178583,1.164516129032258,45186.87499700487,902916.2719267607,19438,Erratic
2045490302755512795,365,145,220,0.3972602739726027,16.00689655172414,1.8770442493530095,1.6041666666666667,2321.0,37008.84000492096,872,Lumpy
3584692743291538747,365,291,74,0.7972602739726027,20.51746852552563,0.576159746022863,1.2448275862068965,5970.5833409279585,158370.07704782486,5376,Erratic
2825949709608156191,365,71,294,0.19452054794520549,33.971830985915496,0.768051889804592,2.342857142857143,2412.0,26341.089800834656,156,Lumpy
3828481002710553478,365,302,63,0.8273972602739726,19.59519868541435,0.6209757247670434,1.2026578073089702,5916.750002995133,167573.1399860382,5236,Erratic
8048598086359708310,365,242,123,0.663013698630137,17.306473838581034,0.4020936492314865,1.4854771784232366,4188.16666893661,98797.21654617786,3697,Intermittent
1365593048279029595,365,293,72,0.8027397260273973,71.02047781569966,0.8922173114570079,1.2397260273972603,20755.0,124130.43664264679,1273,Erratic
1339507599440132203,365,183,182,0.5013698630136987,35.09836065573771,0.9601417315996933,1.989010989010989,6072.5,186594.31510925293,2729,Lumpy
6800268053076616709,365,72,293,0.19726027397260273,954.652780143751,8.05254948644149,1.5492957746478873,68681.00017035007,771588.9390859604,914,Lumpy
4439969214198699755,365,267,98,0.7315068493150685,43.46342070819287,0.63378667783811,1.3421052631578947,11600.399995081127,327054.88185608387,9615,Lumpy
1532487856615257223,365,320,45,0.8767123287671232,62.81171875,0.9004070931497652,1.1379310344827587,20099.75,535853.0385203362,7192,Erratic
4832512305004475568,365,233,132,0.6383561643835617,10.566523605278121,0.9020076339452922,1.3706896551724137,2459.0000000298023,65759.75704193115,1661,Lumpy
1574209991270165686,365,256,109,0.7013698630136986,25.869954418041743,1.0293610584712503,1.3529411764705883,6622.708331018686,139735.84779638052,3460,Lumpy
8649875144776229933,365,255,110,0.6986301369863014,45.06666666666667,1.167313236031953,1.421259842519685,11459.0,190755.11975574493,1118,Lumpy
7137887040550752258,365,55,310,0.1506849315068493,797.9636370431293,6.677682510636828,2.037037037037037,43888.00003737211,246526.00800561905,848,Lumpy
3468301299749400933,365,293,72,0.8027397260273973,43.416609769693416,0.5454115699096673,1.2363013698630136,12721.06666252017,266029.8010274172,4566,Erratic
822392877867676952,365,67,298,0.18356164383561643,535.0298505647859,7.781390118223939,1.6666666666666667,35846.99998784065,246992.36998462677,860,Lumpy
6850815848163464619,365,15,350,0.0410958904109589,328.5998845895131,3.7156722481999815,7.785714285714286,4928.998268842697,37495.23480081558,400,Lumpy
5173598744971387825,365,342,23,0.936986301369863,85.95333820463796,0.7805008395950261,1.064516129032258,29396.04166598618,927776.7912328243,25665,Erratic
6358449271208655162,365,349,16,0.9561643835616438,32.60458452722063,0.8201396682739538,1.0402298850574712,11379.0,607486.1751556396,5922,Erratic
2675570012384448908,365,255,110,0.6986301369863014,59.51078434113194,0.7696572480588723,1.141732283464567,15175.250006988645,309558.02086257935,9421,Erratic
4715247228246581608,365,1,364,0.0027397260273972603,6.0,0.0,365.0,6.0,138.4199981689453,1,Intermittent
1040821147398770520,365,190,175,0.5205479452054794,30.121052631578948,0.6323818224510788,1.8888888888888888,5651.0,19348.110698461533,457,Lumpy
6044926971943328985,365,335,30,0.9178082191780822,100.00467661792662,0.7702396871332832,1.0838323353293413,33500.56666700542,1034321.0246052742,10139,Erratic
6768257239218387792,365,199,166,0.5452054794520548,36.62814070351759,0.8915178807732214,1.5606060606060606,7253.0,25220.779885292053,1082,Lumpy
1525672820202310947,365,302,63,0.8273972602739726,91.58250551986576,0.5519544890971276,1.2093023255813953,27657.91666699946,269403.63131809235,12434,Erratic
3659960211359544205,365,320,45,0.8767123287671232,122.38268229062669,0.595076342506722,1.134796238244514,39162.45833300054,817432.6765905619,15824,Erratic
8828578241679772637,365,51,314,0.13972602739726028,1886.3529399656782,6.820392065465656,2.2,96203.99993824959,777847.4457039833,1088,Lumpy
5637406799056322376,365,255,110,0.6986301369863014,23.109803937287893,0.5094382010592874,1.421259842519685,5891.916671007872,129057.12157833576,4507,Lumpy
1009179103632945474,365,326,39,0.8931506849315068,276.14608894791337,0.564423348769422,1.1107692307692307,90023.62499701977,1808314.2942208648,28316,Erratic
5693202574196630690,365,60,305,0.1643835616438356,2229.8333324035007,7.23703480774632,1.847457627118644,133789.99994421005,96148.74915987253,771,Lumpy
9044725212433043997,365,332,33,0.9095890410958904,102.66101907530283,0.6754358776679311,1.096676737160121,34083.45833300054,1009322.2035783529,17127,Erratic
9186464219818569287,365,70,295,0.1917808219178082,3298.028571191856,7.9120959988561115,1.5942028985507246,230861.9999834299,575554.4070880413,986,Lumpy
92981460668338652,365,361,4,0.989041095890411,29.592797783933516,0.7628506189739528,1.0083333333333333,10683.0,1632105.5,9165,Erratic
7725439370532443469,365,99,266,0.27123287671232876,7.97979797979798,0.9072058973645446,1.4285714285714286,790.0,12551.15001487732,563,Lumpy
5949812057491561647,365,52,313,0.14246575342465753,75.72596153846153,6.768728799837621,2.156862745098039,3937.75,125980.4000005722,450,Lumpy
2389585171061933527,365,80,285,0.2191780821917808,6336.437498179078,7.678589627756249,1.3924050632911393,506914.99985432625,768937.5510520935,2344,Lumpy
